PIN Code,District,Division / Sub-Division,Post Office / Area,Company Name,CIN / LLPIN,Address,Zauba URL
743502,South 24 Parganas,South Presidency,Bamunia B.O,CREATIVEZEN SERVICES LLP,ABB-5855,"C/O LATE SANTOSH BISWAS,VILLAGE-BODRA, PO -BODRA,Bhangar - I,South 24 Parganas,West Bengal,India-743502  South 24 Parganas West Bengal 743502 India",https://www.zaubacorp.com/CREATIVEZEN-SERVICES-LLP-ABB-5855
700106,North 24 Parganas,Kolkata East,Bidhan Nagar IB Market S.O,SUSRUT MEDILIFE LLP,ABB-5965,"FF-13B,SECTOR-III,,Saltlake,North 24 Parganas,West Bengal,India-700106  North 24 Parganas West Bengal 700106 India",https://www.zaubacorp.com/SUSRUT-MEDILIFE-LLP-ABB-5965
700002,Kolkata,Kolkata North,Cossipore Gun Factory S.O,BELLONA VYAPAAR LLP,ABB-6099,"5A Dilarjung RoadGround Floor      Kolkata, West Bengal, India - 700002  Kolkata West Bengal 700002 India",https://www.zaubacorp.com/BELLONA-VYAPAAR-LLP-ABB-6099
743130,North 24 Parganas,North Presidency,Dogachia S.O,ZODIAK IT CONSULTING LLP,ABB-6123,"46/21, PALLY MONGAL, MALANCHA RD, PO- HAZINAGARNEAR KISHORE SANGHA,      Barrackpur - I, West Bengal, India - 743135  Barrackpur - I West Bengal 743135 India",https://www.zaubacorp.com/ZODIAK-IT-CONSULTING-LLP-ABB-6123
700150,South 24 Parganas,South Presidency,Hadia B.O,GILBANE REALTORS LLP,ABB-6138,"275, Debendra Niketan, 4th Floor, Flat No-406,Near Sahebpara, Kamalgachi Road,      Sonarpur, West Bengal, India - 700150  Sonarpur West Bengal 700150 India",https://www.zaubacorp.com/GILBANE-REALTORS-LLP-ABB-6138
742302,Murshidabad,Murshidabad,B.Durlavpur B.O,FBSB EXPORTS LLP,ABB-6183,"W/o Abdur Razzaque BablabonaP.T. Rasulpur      Murshidabad, West Bengal, India - 742303  Murshidabad West Bengal 742303 India",https://www.zaubacorp.com/FBSB-EXPORTS-LLP-ABB-6183
742406,Murshidabad,Murshidabad,Aminabad B.O,Nextjungle Digital LLP,ABB-6192,"C/O-TILAK PURIBARAHMAN MAJRA      Bassi Pathana, Punjab, India - 140406  Bassi Pathana Punjab 140406 India",https://www.zaubacorp.com/NEXTJUNGLE-DIGITAL-LLP-ABB-6192
733201,North Dinajpur,West Dinajpur,Andharia B.O,AtomicBrain EnvTech LLP,ABB-6199,"28RAM NAGAR      Ambala, Haryana, India - 133001  Ambala Haryana 133001 India",https://www.zaubacorp.com/ATOMICBRAIN-ENVTECH-LLP-ABB-6199
741316,Nadia,Nadia North,Bablari B.O,PRIYA GOPAL ENGICONS LLP,ABB-6223,"C/o Shiv Kumar SinghS/o of Rajeshwar Singh      Chapra, Bihar, India - 841316  Chapra Bihar 841316 India",https://www.zaubacorp.com/PRIYA-GOPAL-ENGICONS-LLP-ABB-6223
743252,North 24 Parganas,Barasat,Gaipur B.O,MUSE BEAUTY PALACE LLP,ABB-6292,"C/O BHAGWATI DHONI W/O MOHAN SINGHR/O KARAMPUR CHAUDHARY, IZZAT NAGAR      Bareilly, Uttar Pradesh, India - 243202  Bareilly Uttar Pradesh 243202 India",https://www.zaubacorp.com/MUSE-BEAUTY-PALACE-LLP-ABB-6292
700090,Kolkata,Kolkata North,Netaji Colony S.O,GHANIS FOODS AND FARMS LLP,ABB-6359,"100/2, B T ROAD, SHUBHAM PLAZAROOM NO. 15, GROUND FLOOR      Kolkata, West Bengal, India - 700090  Kolkata West Bengal 700090 India",https://www.zaubacorp.com/GHANIS-FOODS-AND-FARMS-LLP-ABB-6359
742308,Murshidabad,Murshidabad,Babultali B.O,HIMANSHU BULLION LLP,ABB-6567,"PLOT NO. 388 ASHANKAR NAGAR      Jodhpur, Rajasthan, India - 342008  Jodhpur Rajasthan 342001 India",https://www.zaubacorp.com/HIMANSHU-BULLION-LLP-ABB-6567
741313,Nadia,Nadia North,Bamunpukur B.O,OPXSUN Partners LLP,ABB-6570,"2485, HIG Flat, Phase 2, Urban Estate, Dugri      Ludhiana, Punjab, India - 141013  Ludhiana Punjab 141013 India",https://www.zaubacorp.com/OPXSUN-PARTNERS-LLP-ABB-6570
700035,Kolkata,Kolkata North,Alambazar S.O,AGARWAL DECORATIVE LLP,ABB-6699,"284, MAHARAJA NANDA KUMAR ROAD, ALAMBAZAR (NORTH),      Kolkata, West Bengal, India - 700035  Kolkata West Bengal 700035 India",https://www.zaubacorp.com/AGARWAL-DECORATIVE-LLP-ABB-6699
742408,Murshidabad,Murshidabad,Sargachi Ashram S.O,MANUASTRO LLP,ABB-6758,"C/o Manu Gupta, Raj Vihar,Jagjeetpur      Hardwar, Uttarakhand, India - 249408  Hardwar Uttarakhand 249408 India",https://www.zaubacorp.com/MANUASTRO-LLP-ABB-6758
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT CITY WALK LLP,ABB-6762,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-CITY-WALK-LLP-ABB-6762
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT GREENS LLP,ABB-6767,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-GREENS-LLP-ABB-6767
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT CROWN LLP,ABB-6769,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-CROWN-LLP-ABB-6769
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT LANDMARK LLP,ABB-6771,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-LANDMARK-LLP-ABB-6771
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT OASIS LLP,ABB-6777,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-OASIS-LLP-ABB-6777
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT PEARL LLP,ABB-6781,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-PEARL-LLP-ABB-6781
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT RESIDENCES LLP,ABB-6784,"1, Golam Jilani Khan Road Kolkata Tiljala West Bengal 700039  South 24 Parganas West Bengal 700039",https://www.zaubacorp.com/NVENT-RESIDENCES-LLP-ABB-6784
700028,Kolkata,Kolkata North,Dumdum S.O,SPORTS SHINE LLP,ABB-6789,"39/6Baguihati Road      Kolkata, West Bengal, India - 700028  Kolkata West Bengal 700028 India",https://www.zaubacorp.com/SPORTS-SHINE-LLP-ABB-6789
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT SAPPHIRE LLP,ABB-6799,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-SAPPHIRE-LLP-ABB-6799
721301,West Midnapore,Midnapore,Balarampur B.O,PATCHMAN DESIGNS LLP,ABB-6905,"C/o Bijay Kumar Ghosh, Subhaspally,Near Manasa Mandir, Paschim Medinipur      Kharagpur, West Bengal, India - 721301  Kharagpur West Bengal 721301 India",https://www.zaubacorp.com/PATCHMAN-DESIGNS-LLP-ABB-6905
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT SIGNATURE LLP,ABB-6917,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-SIGNATURE-LLP-ABB-6917
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT SILVER-NEST LLP,ABB-6925,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-SILVER-NEST-LLP-ABB-6925
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT SOLITAIRE LLP,ABB-6926,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-SOLITAIRE-LLP-ABB-6926
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT SPRINGS LLP,ABB-6929,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-SPRINGS-LLP-ABB-6929
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,NVENT BLUE WATERS LLP,ABB-6933,"1, Golam Jilani Khan RoadKolkata      Tiljala, West Bengal, India - 700039  Tiljala West Bengal 700039 India",https://www.zaubacorp.com/NVENT-BLUE-WATERS-LLP-ABB-6933
700156,North 24 Parganas,Kolkata East,New Town S.O,K2V2 Hospitality LLP,ABB-6951,"DD-194, Premises No 17-0295Ground Floor,      New Town, West Bengal, India - 700156  New Town West Bengal 700156 India",https://www.zaubacorp.com/K2V2-HOSPITALITY-LLP-ABB-6951
700056,North 24 Parganas,North Presidency,Belgharia H.O,NUVO BUS SUPERMOBILITY LLP,ABB-7036,"75/2FEEDER RD, BELGHARIA      NORTH 24 PARGANAS, West Bengal, India - 700056  NORTH 24 PARGANAS West Bengal 700056 India",https://www.zaubacorp.com/NUVO-BUS-SUPERMOBILITY-LLP-ABB-7036
700102,North 24 Parganas,Kolkata East,Krishnapur S.O (North 24 Parganas),SUPRA CONCRETEX LLP,ABB-7203,"C/O THAKUR DAS GAYEN RAMKRISHNA PALLYNR, RG PARTY KRISHNAPUR RAJBANSHI PARA KOLKATA      North 24 Pgs, West Bengal, India - 700102  North 24 Pgs West Bengal 700102 India",https://www.zaubacorp.com/SUPRA-CONCRETEX-LLP-ABB-7203
700075,Kolkata,Calcutta South,Garfa S.O,AMPSPIRE LLP,ABB-7211,"112AJOY NAGAR      Kolkata, West Bengal, India - 700075  Kolkata West Bengal 700075 India",https://www.zaubacorp.com/AMPSPIRE-LLP-ABB-7211
700124,North 24 Parganas,Barasat,Barasat Bazar S.O,WESTTECH ELECTRIC LLP,ABB-7215,"280/15BANAMALIPUR ROAD, BANAMALIPUR      Barasat - I, West Bengal, India - 700124  Barasat - I West Bengal 700124 India",https://www.zaubacorp.com/WESTTECH-ELECTRIC-LLP-ABB-7215
700096,South 24 Parganas,South Presidency,Brahmapur S.O,SAN & SAM 3P MANAGENIX LLP,ABB-7221,"FL. NO-3, A-28 BRAHMAPURSOUTH END P.O      South 24 Parganas, West Bengal, India - 700096  South 24 Parganas West Bengal 700096 India",https://www.zaubacorp.com/SAN-AND-SAM-3P-MANAGENIX-LLP-ABB-7221
741507,Nadia,Nadia South,Bathangachi B.O,Digitrine Technologies LLP,ABB-7252,"902, GBP Ecohomes-1Sector-9, Barwala Road,      Derabassi, Punjab, India - 140507  Derabassi Punjab 140507 India",https://www.zaubacorp.com/DIGITRINE-TECHNOLOGIES-LLP-ABB-7252
743135,North 24 Parganas,North Presidency,Hazinagar S.O,NE DIGITAL SERVICE LLP,ABB-7332,"KHALILUR RAHMAN, MOYNABANDHA      Mankachar, Assam, India - 783135  Mankachar Assam 783135 India",https://www.zaubacorp.com/NE-DIGITAL-SERVICE-LLP-ABB-7332
700091,North 24 Parganas,Kolkata East,Bidhan Nagar CK Market S.O,LEVITAS TRADE LLP,ABB-7338,"CJ-251, SEC-2, SALT LAKE,KOLKATA      Saltlake, West Bengal, India - 700091  Saltlake West Bengal 700091 India",https://www.zaubacorp.com/LEVITAS-TRADE-LLP-ABB-7338
743133,North 24 Parganas,North Presidency,Garulia S.O,MAIJ PROMOTERS LLP,ABB-7385,"Flat No. B-2 II Floor, OPG Tower74/133 Santhome High Road, Mylapore      Chennai, Tamil Nadu, India - 600004  Chennai Tamil Nadu 600004 India",https://www.zaubacorp.com/MAIJ-PROMOTERS-LLP-ABB-7385
741235,Nadia,Nadia South,Bidhanpark S.O,EXCELFEED ENTERPRISE LLP,ABB-7416,"FLAT NO B2, B-10/162MANINDRA COOPERATIVE HOUSING SOCIETY, KALYANI      Nadia, West Bengal, India - 741235  Nadia West Bengal 741235 India",https://www.zaubacorp.com/EXCELFEED-ENTERPRISE-LLP-ABB-7416
700016,Kolkata,Kolkata Central,Elliot Road S.O,AARIFA REALTY LLP,ABB-7423,"3 ROYD LANE      Kolkata, West Bengal, India - 700016  Kolkata West Bengal 700016 India",https://www.zaubacorp.com/AARIFA-REALTY-LLP-ABB-7423
743193,North 24 Parganas,North Presidency,Kampa S.O,VAISHNO JAM AND JALLIES LLP,ABB-7466,"C/O LALIT KUMAR S/O JANG BAHADURR/O KUNWARPUR BANJARIYA      Bareilly, Uttar Pradesh, India - 243123  Bareilly Uttar Pradesh 243123 India",https://www.zaubacorp.com/VAISHNO-JAM-AND-JALLIES-LLP-ABB-7466
700129,North 24 Parganas,Barasat,East Udayrajpur B.O,SHREYA HALDER LLP,ABB-7482,"C/O TUSHAR KAR UDAYRAJPUR(E)PURBACHAL,MADHYAMGRAM, BARASAT - II,NORTH 24 PARGANAS      Barasat - II, West Bengal, India - 700129  Barasat - II West Bengal 700129 India",https://www.zaubacorp.com/SHREYA-HALDER-LLP-ABB-7482
743133,North 24 Parganas,North Presidency,Garulia S.O,NA PROMOTERS LLP,ABB-7501,"Flat No.B-2 II Floor, OPG Tower,74/133 Santhome High Road, Mylapore,      Chennai, Tamil Nadu, India - 600004  Chennai Tamil Nadu 600004 India",https://www.zaubacorp.com/NA-PROMOTERS-LLP-ABB-7501
700084,South 24 Parganas,South Presidency,Garia Garden S.O,ADVOKE LAW LLP,ABB-7540,"179BIDHANPALLY GARIA      South 24 Parganas, West Bengal, India - 700084  South 24 Parganas West Bengal 700084 India",https://www.zaubacorp.com/ADVOKE-LAW-LLP-ABB-7540
700076,North 24 Parganas,North Presidency,Dakshineswar S.O,Tatva psychiatry hospitals LLP,ABB-7714,"Plot 8, IDA, Nacharam      Uppal, Telangana, India - 500076  Uppal Telangana 500076 India",https://www.zaubacorp.com/TATVA-PSYCHIATRY-HOSPITALS-LLP-ABB-7714
700126,North 24 Parganas,Barasat,Bodai B.O,NUTRAGRO FARMS LLP,ABB-7749,"20A, Hazra Road,      Kolkata, West Bengal, India - 700026  Kolkata West Bengal 700001 India",https://www.zaubacorp.com/NUTRAGRO-FARMS-LLP-ABB-7749
700051,North 24 Parganas,North Presidency,Birati S.O,SUPRAR LLP,ABB-7905,"SHOP 12, 400/401S.V ROAD 3RD LANE, LP-17/3/3/1      North 24 Paraganas, West Bengal, India - 700051  North 24 Paraganas West Bengal 700051 India",https://www.zaubacorp.com/SUPRAR-LLP-ABB-7905
700148,South 24 Parganas,South Presidency,Harinavi S.O,F3 FOODART LLP,ABB-7954,"C/O NILRATAN SAMANTA, SRIJONI COMPLEX, BLOCK-D,FLAT-G-3, 22 N.S ROAD      South 24 Parganas, West Bengal, India - 700148  South 24 Parganas West Bengal 700148 India",https://www.zaubacorp.com/F3-FOODART-LLP-ABB-7954
721515,West Midnapore,Midnapore,Ashakanthi B.O,KHAAI LIVING LLP,ABB-8039,"22/1340 (17/1515)KUTTISSERY HOUSE      Kochi, Kerala, India - 682507  Kochi Kerala 682507 India",https://www.zaubacorp.com/KHAAI-LIVING-LLP-ABB-8039
723215,Puruliya,Purulia,Baglata S.O,HN HARI INFRASTRUCTURE LLP,ABB-8077,"SF 223-225 SHRIDH ORAMNR SHIVALAY PARISARAR      Gandhinagar, Gujarat, India - 382421  Gandhinagar Gujarat 382421 India",https://www.zaubacorp.com/HN-HARI-INFRASTRUCTURE-LLP-ABB-8077
700016,Kolkata,Kolkata Central,Elliot Road S.O,DEEP AVYAAN LLP,ABB-8093,"9, TOTTEE LANE      Kolkata, West Bengal, India - 700016  Kolkata West Bengal 700016 India",https://www.zaubacorp.com/DEEP-AVYAAN-LLP-ABB-8093
742236,Murshidabad,Murshidabad,Nabarun S.O,LA BELEN FOOD CORPS LLP,ABB-8101,"Basement No. 1, Umiya Complex, Plot No. 53-54Aslee TV Cidco      Niphad, Maharashtra, India - 422306  Niphad Maharashtra 422306 India",https://www.zaubacorp.com/LA-BELEN-FOOD-CORPS-LLP-ABB-8101
742226,Murshidabad,Murshidabad,Aheripara B.O,IDEALINK VENTURES LLP,ABB-8277,"36/2226, Malikathazham ParambaManari Road, P o Kallai      Kozhikode, Kerala, India - 673003  Kozhikode Kerala 673003 India",https://www.zaubacorp.com/IDEALINK-VENTURES-LLP-ABB-8277
741152,Nadia,Nadia North,Bajitpur B.O,INGOTTASTIC LLP,ABB-8303,"C/o INGOTTASTIC LLP, Budhewal Road,Near Harsh Container Yard      Ludhiana, Punjab, India - 141112  Ludhiana Punjab 141112 India",https://www.zaubacorp.com/INGOTTASTIC-LLP-ABB-8303
741138,Nadia,Nadia North,Billwagram B.O,FIFTY MILES FOOD LLP,ABB-8356,"D 101/138, Gulmohar Apartment Doon Palm City, Inderesh      Dehradun, Uttarakhand, India - 248001  Dehradun Uttarakhand 248001 India",https://www.zaubacorp.com/FIFTY-MILES-FOOD-LLP-ABB-8356
743289,North 24 Parganas,Barasat,Ghoshpur B.O,B-INFRA TECHNOLOGY SERVICES LLP,ABB-8445,"14/97C4 School Road,Erumad Town,      Pandalur, Tamil Nadu, India - 643239  Pandalur Tamil Nadu 643239 India",https://www.zaubacorp.com/B-INFRA-TECHNOLOGY-SERVICES-LLP-ABB-8445
700064,North 24 Parganas,Kolkata East,Bidhan Nagar AE Market S.O,WISE FOOD-PRODUCTS LLP,ABB-8488,"DB-111, Salt Lake CitySector-1,      Sakltlake, West Bengal, India - 700064  Sakltlake West Bengal 700064 India",https://www.zaubacorp.com/WISE-FOOD-PRODUCTS-LLP-ABB-8488
700108,Kolkata,Kolkata North,Ashokegarh S.O,DIMENSION SURVEYORS LLP,ABB-8539,"69, P.W.D. ROADBARANAGAR, NORTH 24 PARGANAS      Kolkata, West Bengal, India - 700108  Kolkata West Bengal 700108 India",https://www.zaubacorp.com/DIMENSION-SURVEYORS-LLP-ABB-8539
700099,Kolkata,Calcutta South,Kalikapur S.O,Saptarshi Gentle Health Care Services LLP,ABB-8566,"288 NAYABAD, 3RD FLOOR, FLAT NO. B-6      Kolkata, West Bengal, India - 700099  Kolkata West Bengal 700099 India",https://www.zaubacorp.com/SAPTARSHI-GENTLE-HEALTH-CARE-SERVICES-LLP-ABB-8566
742224,Murshidabad,Murshidabad,Alamsahi B.O,AL ADIL AGRO & EXIM LLP,ABB-8567,"G4, Mangalam Apt, Wno-19,Lalgola Maharaja Rd,Po ps Raghunathganj, Jangipur,      Raghunathganj - II, West Bengal, India - 742225  Raghunathganj - II West Bengal 742225 India",https://www.zaubacorp.com/AL-ADIL-AGRO-AND-EXIM-LLP-ABB-8567
721201,West Midnapore,Midnapore,Amsole B.O,DSPW CONSULTING LLP,ABB-8632,"SHOP NO 203MIRAAGE ARCADENR GANESH MANDIR      Kalyan, Maharashtra, India - 421201  Kalyan Maharashtra 421201 India",https://www.zaubacorp.com/DSPW-CONSULTING-LLP-ABB-8632
700122,North 24 Parganas,North Presidency,Anandapuri S.O,ABLSOLN EDUCARE LLP,ABB-8696,"Fl-3B, 3rd Flr, 2(2), Nivrita Abasan, Sarat Sarani1st Lane, Dress-Vo-Shop      N.c.pukur, West Bengal, India - 700122  N.c.pukur West Bengal 700122 India",https://www.zaubacorp.com/ABLSOLN-EDUCARE-LLP-ABB-8696
723142,Puruliya,Purulia,Ramchandrapur Ashram S.O,SARJAN VENTURES LLP,ABB-8809,"1st Floor Office-123/124 Zenon Bamroli RoadSY No- 84100/211 TPS-6      Surat, Gujarat, India - 395007  Surat Gujarat 395007 India",https://www.zaubacorp.com/SARJAN-VENTURES-LLP-ABB-8809
700081,North 24 Parganas,North Presidency,Rajbari Colony S.O,Last Mile Story LLP,ABB-8871,"No. 3 MOTILAL COLONY LP-22/3,North Dumdum,      North 24 Paraganas, West Bengal, India - 700081  North 24 Paraganas West Bengal 700081 India",https://www.zaubacorp.com/LAST-MILE-STORY-LLP-ABB-8871
743130,North 24 Parganas,North Presidency,Dogachia S.O,Novatronix labs llp,ABB-9002,"C/O chandan RoyHalisahar purbachal po nabanagar      North 24 Parganas, West Bengal, India - 743136  North 24 Parganas West Bengal 743136 India",https://www.zaubacorp.com/NOVATRONIX-LABS-LLP-ABB-9002
700109,North 24 Parganas,North Presidency,Agarpara S.O,SYV GAMES LLP,ABB-9042,"119, Park Street      Kolkata, West Bengal, India - 700016  Kolkata West Bengal 700107 India",https://www.zaubacorp.com/SYV-GAMES-LLP-ABB-9042
742223,Murshidabad,Murshidabad,Ahiran B.O,UNICO COMPETITIVE SCHOOL LLP,ABB-9052,"C.NO.422/23 PVISHWAS HOUSING SOCIETY, NEAR GARPIR      Miraj, Maharashtra, India - 416416  Miraj Maharashtra 416416 India",https://www.zaubacorp.com/UNICO-COMPETITIVE-SCHOOL-LLP-ABB-9052
743330,South 24 Parganas,South Presidency,Champahati S.O,INDIAN BROMIDE AND CHLORIDE LLP,ABB-9089,"SURVEY NO.1621, PLOT NO. 11 AND 12TIKAR (RAN) TA-HALVAD      Halvad, Gujarat, India - 363330  Halvad Gujarat 363330 India",https://www.zaubacorp.com/INDIAN-BROMIDE-AND-CHLORIDE-LLP-ABB-9089
721306,West Midnapore,Midnapore,Hijli Co-operative B.O,GURU ERA INFRA LLP,ABB-9097,"1 Sheetal Complex,Katemanivali,      Kalyan, Maharashtra, India - 421306  Kalyan Maharashtra 421306 India",https://www.zaubacorp.com/GURU-ERA-INFRA-LLP-ABB-9097
741254,Nadia,Nadia South,Kalinarayanpur S.O,SSD Life Spaces LLP,ABB-9135,"S No. 141/2/3/4 Ground Floor,Rajaveer Palace-II, Commercial Building,      Pune City, Maharashtra, India - 411017  Pune City Maharashtra 411017 India",https://www.zaubacorp.com/SSD-LIFE-SPACES-LLP-ABB-9135
741101,Nadia,Nadia North,Aminbazar S.O,PHYTON BIOTECH LLP,ABB-9169,"24, Kanti Kuri Lane, Niler Math, Nazira Para Kng.      Krishnanagar Municipality, West Bengal, India - 741101  Krishnanagar Municipality West Bengal 741101 India",https://www.zaubacorp.com/PHYTON-BIOTECH-LLP-ABB-9169
700057,North 24 Parganas,North Presidency,Ariadaha S.O,Farm on Fork Mushrooms LLP,ABB-9194,"16, Kalinath Ghoshal road,Ariadaha      Barrackpore, West Bengal, India - 700057  Barrackpore West Bengal 700057 India",https://www.zaubacorp.com/FARM-ON-FORK-MUSHROOMS-LLP-ABB-9194
721125,West Midnapore,Contai,Baligeria S.O,FOLIAGE HOSPITALITY LLP,ABB-9198,"NO 42/1125, EDAPPALLY SOUTHKANAYANNUR, VENNALA      Ernakulam, Kerala, India - 682024  Ernakulam Kerala 682024 India",https://www.zaubacorp.com/FOLIAGE-HOSPITALITY-LLP-ABB-9198
743312,South 24 Parganas,South Presidency,Anandabad B.O,Cliquematrix Infotech LLP,ABB-9211,"C/O PUTUL GHOSHWEST JAGTALA      Thakurpukur Mahestola, West Bengal, India - 743382  Thakurpukur Mahestola West Bengal 743382 India",https://www.zaubacorp.com/CLIQUEMATRIX-INFOTECH-LLP-ABB-9211
743338,South 24 Parganas,South Presidency,Baishata B.O,PRIKAV TRADERS LLP,ABB-9347,"ADARSH DAYAL NAGAR, RAIGAR BASTIPolice Station Phulera      Jaipur, Rajasthan, India - 303338  Jaipur Rajasthan 303338 India",https://www.zaubacorp.com/PRIKAV-TRADERS-LLP-ABB-9347
700159,North 24 Parganas,Kolkata East,Aswini Nagar S.O,IDEALIZE ADVISORY SERVICES LLP,ABB-9349,"INDIRA TOWER, IC-09, BAGUIPARA, GROUND FLOOR,BAGUIHATI, ASWININAGAR,      Deshbandhunagar, West Bengal, India - 700159  Deshbandhunagar West Bengal 700159 India",https://www.zaubacorp.com/IDEALIZE-ADVISORY-SERVICES-LLP-ABB-9349
700156,North 24 Parganas,Kolkata East,New Town S.O,CLOUDINET EXPRESS LLP,ABB-9387,"C/O RAFIKUL ISLAMBaliguri,Patharghata,Rajarhat, Newtown, West Bengal - 700156      New Town, West Bengal, India - 700156  New Town West Bengal 700156 India",https://www.zaubacorp.com/CLOUDINET-EXPRESS-LLP-ABB-9387
742401,Murshidabad,Murshidabad,Dechapra B.O,GRAND GORILLAS SECURITY SERVICES LLP,ABB-9401,"C/O RANJIT SINGHSHAMBHU KHURAD      Rajpura, Punjab, India - 140401  Rajpura Punjab 140401 India",https://www.zaubacorp.com/GRAND-GORILLAS-SECURITY-SERVICES-LLP-ABB-9401
723129,Puruliya,Purulia,Agaibil B.O,iTiger Supply Chain LLP,ABB-9409,"RZ 128-129AMAHIPALPUR EXTENSION NH-8      New Delhi, Delhi, India - 110037  New Delhi Delhi 110037 India",https://www.zaubacorp.com/ITIGER-SUPPLY-CHAIN-LLP-ABB-9409
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,INFRA TRANS SRB LLP,ABB-9444,"2ND FLOOR, 979 NASKARHAT TAGORE PARKKOLKATA      Topsia, West Bengal, India - 700039  Topsia West Bengal 700039 India",https://www.zaubacorp.com/INFRA-TRANS-SRB-LLP-ABB-9444
700091,North 24 Parganas,Kolkata East,Bidhan Nagar CK Market S.O,BOSSLESS SANCTUM LLP,ABB-9490,"BLOCK GN 34/1,Sector-V, SALT LAKE      Saltlake, West Bengal, India - 700091  Saltlake West Bengal 700091 India",https://www.zaubacorp.com/BOSSLESS-SANCTUM-LLP-ABB-9490
723201,Puruliya,Purulia,Arsha B.O,FINQUICK ADVISORY LLP,ABB-9507,"NO-11,SECTOR-3,PART-2      Rohrai, Haryana, India - 123401  Rohrai Haryana 123401 India",https://www.zaubacorp.com/FINQUICK-ADVISORY-LLP-ABB-9507
700048,North 24 Parganas,Kolkata East,Patipukur S.O,SDT TRAINING INSTITUTE LLP,ABB-9524,"401/1, CANAL STREET      Sreebhumi, West Bengal, India - 700048  Sreebhumi West Bengal 700048 India",https://www.zaubacorp.com/SDT-TRAINING-INSTITUTE-LLP-ABB-9524
742308,Murshidabad,Murshidabad,Babultali B.O,ALBEERTINE CONSULTANCY LLP,ABB-9533,"AG 574 EMAAR HILLSSECTOR 109      Ropar, Punjab, India - 140308  Ropar Punjab 140308 India",https://www.zaubacorp.com/ALBEERTINE-CONSULTANCY-LLP-ABB-9533
700132,North 24 Parganas,Barasat,Ganganagar S.O (North 24 Parganas),VILVON FASHIONS LLP,ABB-9690,"C/O SACHIN DAS NANDANKANANP.O. GANGANAGAR , 24 PGS( N ) , P.S. BARASAT      Ganti, West Bengal, India - 700132  Ganti West Bengal 700132 India",https://www.zaubacorp.com/VILVON-FASHIONS-LLP-ABB-9690
700016,Kolkata,Kolkata Central,Elliot Road S.O,Mother Earth Developers LLP,ABB-9750,"21, Camac St, Kolkata      Kolkata, West Bengal, India - 700016  Kolkata West Bengal 700016 India",https://www.zaubacorp.com/MOTHER-EARTH-DEVELOPERS-LLP-ABB-9750
742308,Murshidabad,Murshidabad,Babultali B.O,DEVBHOOMI BEVERAGES LLP,ABB-9791,"EAST WEST PRODUCT LIMITED, LOHIA HEAD ROAD      Khatima, Uttarakhand, India - 262308  Khatima Uttarakhand 262308 India",https://www.zaubacorp.com/DEVBHOOMI-BEVERAGES-LLP-ABB-9791
