PIN Code,District,Division / Sub-Division,Post Office / Area,Company Name,CIN / LLPIN,Address,Zauba URL
742408,Murshidabad,Murshidabad,Sargachi Ashram S.O,KEMP SOLUTIONS PRIVATE LIMITED,U72900RJ2012PTC039577,"1 GHA 8 CHOPASNI HOUSING BOARD   , JODHPUR, Rajasthan, India - 342008  JODHPUR Rajasthan 342008 India",https://www.zaubacorp.com/KEMP-SOLUTIONS-PRIVATE-LIMITED-U72900RJ2012PTC039577
733102,South Dinajpur,West Dinajpur,Barakashipur B.O,VISUAL SOLUTIONS PRIVATE LIMITED,U72900RJ2013PTC041635,"103/102, PATEL MARG, MADHYAM MARG MANSAROVAR   , JAIPUR, Rajasthan, India - 302020  JAIPUR Rajasthan 302020 India",https://www.zaubacorp.com/VISUAL-SOLUTIONS-PRIVATE-LIMITED-U72900RJ2013PTC041635
743338,South 24 Parganas,South Presidency,Baishata B.O,S3 ALLEE BPO PRIVATE LIMITED,U72900RJ2013PTC043410,"BHAGWATI PRASAD S/O MOOL CHAND PANWAR NEW COLONY   , PHULERA, Rajasthan, India - 303338  PHULERA Rajasthan 303338 India",https://www.zaubacorp.com/S3-ALLEE-BPO-PRIVATE-LIMITED-U72900RJ2013PTC043410
742308,Murshidabad,Murshidabad,Babultali B.O,AUDUCT WEB TECH PRIVATE LIMITED,U72900RJ2013PTC043663,"133, SUBHASH NAGAR, PAL ROAD   , JODHPUR, Rajasthan, India - 342008  JODHPUR Rajasthan 342008 India",https://www.zaubacorp.com/AUDUCT-WEB-TECH-PRIVATE-LIMITED-U72900RJ2013PTC043663
741152,Nadia,Nadia North,Bajitpur B.O,ARADHYA INFORMATICA PRIVATE LIMITED,U72900RJ2013PTC044521,"14/152 MANSAROVAR   , JAIPUR, Rajasthan, India - 302020  JAIPUR Rajasthan 302020 India",https://www.zaubacorp.com/ARADHYA-INFORMATICA-PRIVATE-LIMITED-U72900RJ2013PTC044521
742308,Murshidabad,Murshidabad,Babultali B.O,ISENSES INCORPORATION PRIVATE LIMITED,U72900RJ2014PTC045768,"11/895 CHOPASANI HOUSING BOARD   , JODHPUR, Rajasthan, India - 342008  JODHPUR Rajasthan 342008 India",https://www.zaubacorp.com/ISENSES-INCORPORATION-PRIVATE-LIMITED-U72900RJ2014PTC045768
742304,Murshidabad,Murshidabad,Goas B.O,MICROLENT SYSTEMS PRIVATE LIMITED,U72900RJ2014PTC046132,"P.NO.24 LAXMI VIHAR,MANDORE   , JODHPUR, Rajasthan, India - 342304  JODHPUR Rajasthan 342304 India",https://www.zaubacorp.com/MICROLENT-SYSTEMS-PRIVATE-LIMITED-U72900RJ2014PTC046132
741509,Nadia,Nadia South,Chandannagar S.O (Nadia),INFOCIA ITSOLUTIONS PRIVATE LIMITED,U72900RJ2014PTC046355,"NEAR VISHAWAKARMA MANDIR NALA BAZAR, NEW COLONY   , KUCHAMAN CITY, Rajasthan, India - 341509  KUCHAMAN CITY Rajasthan 341509 India",https://www.zaubacorp.com/INFOCIA-ITSOLUTIONS-PRIVATE-LIMITED-U72900RJ2014PTC046355
721201,West Midnapore,Midnapore,Amsole B.O,WINGSTUD INFOTECH PRIVATE LIMITED,U72900RJ2015PTC048002,"SUNAR GALI, GUDRI MOHALLA KUMHER   , BHARATPUR, Rajasthan, India - 321201  BHARATPUR Rajasthan 321201 India",https://www.zaubacorp.com/WINGSTUD-INFOTECH-PRIVATE-LIMITED-U72900RJ2015PTC048002
742408,Murshidabad,Murshidabad,Sargachi Ashram S.O,HASHTAG ONLINE SHOPPING PRIVATE LIMITED,U72900RJ2015PTC048364,"20-E-62, CHOPASANI HOUSING BOARD   , JODHPUR, Rajasthan, India - 342008  JODHPUR Rajasthan 342008 India",https://www.zaubacorp.com/HASHTAG-ONLINE-SHOPPING-PRIVATE-LIMITED-U72900RJ2015PTC048364
742308,Murshidabad,Murshidabad,Babultali B.O,CREEK TECHNOLOGY PRIVATE LIMITED,U72900RJ2016PTC049510,"56, GAYATRI NAGAR, PAL ROAD   , JODHPUR, Rajasthan, India - 342008  JODHPUR Rajasthan 342008 India",https://www.zaubacorp.com/CREEK-TECHNOLOGY-PRIVATE-LIMITED-U72900RJ2016PTC049510
743338,South 24 Parganas,South Presidency,Baishata B.O,ENDOW SOFTWARE PRIVATE LIMITED,U72900RJ2017PTC056765,"(F-1) P. No. 16, SHIV SHANKAR NAGAR, CHAK GETOR SANGANER JAIPUR   , JAIPUR, Rajasthan, India - 303338  JAIPUR Rajasthan 303338 India",https://www.zaubacorp.com/ENDOW-SOFTWARE-PRIVATE-LIMITED-U72900RJ2017PTC056765
742308,Murshidabad,Murshidabad,Babultali B.O,AVVENE WEB SOLUTIONS PRIVATE LIMITED,U72900RJ2017PTC057154,"143 ADINATH NAGAR   , JODHPUR, Rajasthan, India - 342008  JODHPUR Rajasthan 342008 India",https://www.zaubacorp.com/AVVENE-WEB-SOLUTIONS-PRIVATE-LIMITED-U72900RJ2017PTC057154
742227,Murshidabad,Murshidabad,Adikantanagar B.O,VISSAR INFOTECH PRIVATE LIMITED,U72900RJ2017PTC057292,"H No 616,Khasra No 54, 55 Prem Nagar, Banar Road   , Jaipur, Rajasthan, India - 342027  Jaipur Rajasthan 342027 India",https://www.zaubacorp.com/VISSAR-INFOTECH-PRIVATE-LIMITED-U72900RJ2017PTC057292
721201,West Midnapore,Midnapore,Amsole B.O,RITVIK INFOTECH PRIVATE LIMITED,U72900RJ2017PTC057751,"NEAR POST OFFICE MAIN MARKET   , KUMHER, Rajasthan, India - 321201  KUMHER Rajasthan 321201 India",https://www.zaubacorp.com/RITVIK-INFOTECH-PRIVATE-LIMITED-U72900RJ2017PTC057751
742308,Murshidabad,Murshidabad,Babultali B.O,AADHAR GLOBAL SOFTWARES PRIVATE LIMITED,U72900RJ2018PTC061112,"462, PAL LINK ROAD   , JODHPUR, Rajasthan, India - 342008  JODHPUR Rajasthan 342008 India",https://www.zaubacorp.com/AADHAR-GLOBAL-SOFTWARES-PRIVATE-LIMITED-U72900RJ2018PTC061112
741505,Nadia,Nadia South,Betna B.O,FLUROSIS COMMUNICATION PRIVATE LIMITED,U72900RJ2018PTC062781,"CINEMA LANE MAKARANA   , MAKARANA NAGAUR, Rajasthan, India - 341505  MAKARANA NAGAUR Rajasthan 341505 India",https://www.zaubacorp.com/FLUROSIS-COMMUNICATION-PRIVATE-LIMITED-U72900RJ2018PTC062781
741508,Nadia,Nadia South,Digambarpur B.O,GLOBERA TECHNOLOGIES INDIA PRIVATE LIMITED,U72900RJ2019PTC064133,"PLOT NO 138 KUCHAMAN COMPLEX   KUCHAMAN CITY,NAGAUR,Nagaur,Rajasthan,341508-India  Nagaur Rajasthan 341508 India",https://www.zaubacorp.com/GLOBERA-TECHNOLOGIES-INDIA-PRIVATE-LIMITED-U72900RJ2019PTC064133
742303,Murshidabad,Murshidabad,Bilaspur B.O,SOFTTECH MULTI SERVICES PRIVATE LIMITED,U72900RJ2019PTC065834,"C/o Sangi Dan Paliwal Jain Mandir Road   , OSIAN, Rajasthan, India - 342303  OSIAN Rajasthan 342303 India",https://www.zaubacorp.com/SOFTTECH-MULTI-SERVICES-PRIVATE-LIMITED-U72900RJ2019PTC065834
733208,North Dinajpur,West Dinajpur,Amalia B.O,HOSTING INFRASTRUCTURE SERVICE AND SOLUTIONS PRIVATE LIMITED,U72900RJ2020PTC067823,"VILL-JAGIRPURA,P.O- HARJANPURA, TEHSIL- NEEM KA THANA, DIST   , SIKAR, Rajasthan, India - 332708  SIKAR Rajasthan 332708 India",https://www.zaubacorp.com/HOSTING-INFRASTRUCTURE-SERVICE-AND-SOLUTIONS-PRIVATE-LIMITED-U72900RJ2020PTC067823
742408,Murshidabad,Murshidabad,Sargachi Ashram S.O,SCILIFE PRIVATE LIMITED,U72900RJ2020PTC068259,"19 E/24, CHOUPASNI HOUSING BOARD   , JODHPUR, Rajasthan, India - 342008  JODHPUR Rajasthan 342008 India",https://www.zaubacorp.com/SCILIFE-PRIVATE-LIMITED-U72900RJ2020PTC068259
743338,South 24 Parganas,South Presidency,Baishata B.O,13 STAIR RETAIL PRIVATE LIMITED,U72900RJ2020PTC069786,"House No. 83, BEHIND JAIN MANDIR, RAJ BAZAR, PHULERA   , JAIPUR, Rajasthan, India - 303338  JAIPUR Rajasthan 303338 India",https://www.zaubacorp.com/13-STAIR-RETAIL-PRIVATE-LIMITED-U72900RJ2020PTC069786
723154,Puruliya,Purulia,Aharrah B.O,MANUFAC ANALYTICS PRIVATE LIMITED,U72900RJ2020PTC069836,"A153/154 KARNI NAGAR LALGARH   , BIKANER, Rajasthan, India - 334001  BIKANER Rajasthan 334001 India",https://www.zaubacorp.com/MANUFAC-ANALYTICS-PRIVATE-LIMITED-U72900RJ2020PTC069836
743439,North 24 Parganas,Barasat,Bhanderkhali B.O,OOGO TECHNOLOGY PRIVATE LIMITED,U72900RJ2020PTC070279,"C/O DEVA RAM NATHEEJI CHOUDHARY NEAR SATE BANK OF INDIA SUNDHA MATA ROAD   , MALWARA, Rajasthan, India - 343039  MALWARA Rajasthan 343039 India",https://www.zaubacorp.com/OOGO-TECHNOLOGY-PRIVATE-LIMITED-U72900RJ2020PTC070279
743438,North 24 Parganas,Barasat,Atghara B.O,SOFTDRILL SOLUTION PRIVATE LIMITED,U72900RJ2020PTC070975,"B-437-438, Road No 18A Bhamashah Industrial Area, Kaladwas   , Udaipur, Rajasthan, India - 313001  Udaipur Rajasthan 313001 India",https://www.zaubacorp.com/SOFTDRILL-SOLUTION-PRIVATE-LIMITED-U72900RJ2020PTC070975
742308,Murshidabad,Murshidabad,Babultali B.O,GIGASTORA PRIVATE LIMITED,U72900RJ2020PTC071293,"12 KULDEEP VIHAR,   , JODHPUR, Rajasthan, India - 342008  JODHPUR Rajasthan 342008 India",https://www.zaubacorp.com/GIGASTORA-PRIVATE-LIMITED-U72900RJ2020PTC071293
741505,Nadia,Nadia South,Betna B.O,CLS SOFTWARE PRIVATE LIMITED,U72900RJ2020PTC071784,"Jai Shiv Chowk, Charbhuja Road Makrana   , Nagaur, Rajasthan, India - 341505  Nagaur Rajasthan 341505 India",https://www.zaubacorp.com/CLS-SOFTWARE-PRIVATE-LIMITED-U72900RJ2020PTC071784
742304,Murshidabad,Murshidabad,Goas B.O,DADHICH TECHNOLOGIES (OPC) PRIVATE LIMITED,U72900RJ2021OPC075049,"Babulal Dadhich, 155 Shree Ganesh Vihar Khokharia Road, Anganwa   , jodhpur, Rajasthan, India - 342304  jodhpur Rajasthan 342304 India",https://www.zaubacorp.com/DADHICH-TECHNOLOGIES-OPC-PRIVATE-LIMITED-U72900RJ2021OPC075049
743338,South 24 Parganas,South Presidency,Baishata B.O,TREXICO MESSENGER PRIVATE LIMITED,U72900RJ2021PTC074749,"C/O, BIRDA RAM KISHANA RAM SCHOOL KI DHANI, SHYAM NAGAR, KACHRODA   , PHULERA, Rajasthan, India - 303338  PHULERA Rajasthan 303338 India",https://www.zaubacorp.com/TREXICO-MESSENGER-PRIVATE-LIMITED-U72900RJ2021PTC074749
742304,Murshidabad,Murshidabad,Goas B.O,KARMYOG ADVISERS (OPC) PRIVATE LIMITED,U72900RJ2022OPC080996,"C/O YUDISHTHIR SINGH KACHHAWAHA PITHA   RAM JI BAGH CHAINPURA MANODE,JOHDPUR,Jodhpur,Rajasthan,342304-India  Jodhpur Rajasthan 342304 India",https://www.zaubacorp.com/KARMYOG-ADVISERS-OPC-PRIVATE-LIMITED-U72900RJ2022OPC080996
742227,Murshidabad,Murshidabad,Adikantanagar B.O,BISHSOL INFRA (OPC) PRIVATE LIMITED,U72900RJ2022OPC084268,"S/O KOJA RAM JAMBH SAGAR BHAWAN VISHNOIYO KI DHANI, JALELI, FAUJDARAN   , JODHPUR, Rajasthan, India - 342027  JODHPUR Rajasthan 342027 India",https://www.zaubacorp.com/BISHSOL-INFRA-OPC-PRIVATE-LIMITED-U72900RJ2022OPC084268
743247,North 24 Parganas,Barasat,Barghorai B.O,DHAMAAL GAMES CLUB PRIVATE LIMITED,U72900RJ2022PTC079375,"247-247A, F-2, Vinayak Residency Rameshwar Dham Murlipura   , Jaipur, Rajasthan, India - 302039  Jaipur Rajasthan 302039 India",https://www.zaubacorp.com/DHAMAAL-GAMES-CLUB-PRIVATE-LIMITED-U72900RJ2022PTC079375
742227,Murshidabad,Murshidabad,Adikantanagar B.O,TGM INFOTECH PRIVATE LIMITED,U72900RJ2022PTC079837,"Plot no. 125,Khasra No.88, Ramjan Ji Ka Hattha   , Jodhpur, Rajasthan, India - 342027  Jodhpur Rajasthan 342027 India",https://www.zaubacorp.com/TGM-INFOTECH-PRIVATE-LIMITED-U72900RJ2022PTC079837
742308,Murshidabad,Murshidabad,Babultali B.O,TRIXYWEB PRIVATE LIMITED,U72900RJ2022PTC083238,"Godara Market , Boranada,  , Jodhpur, Rajasthan, India - 342012  Jodhpur Rajasthan 342008 India",https://www.zaubacorp.com/TRIXYWEB-PRIVATE-LIMITED-U72900RJ2022PTC083238
741509,Nadia,Nadia South,Chandannagar S.O (Nadia),GHATWA INFOTECH PRIVATE LIMITED,U72900RJ2022PTC084841,"KHASRA NO.348, C/O RAMPAL S/O GHASI RAM MALI,   , GHATWA, Rajasthan, India - 341509  GHATWA Rajasthan 341509 India",https://www.zaubacorp.com/GHATWA-INFOTECH-PRIVATE-LIMITED-U72900RJ2022PTC084841
741508,Nadia,Nadia South,Digambarpur B.O,GAME11 INFOZONE PRIVATE LIMITED,U72900RJ2022PTC085321,"KHASRA NO. 815/749 SHARWANPURA   , KUCHAMANCITY, Rajasthan, India - 341508  KUCHAMANCITY Rajasthan 341508 India",https://www.zaubacorp.com/GAME11-INFOZONE-PRIVATE-LIMITED-U72900RJ2022PTC085321
742304,Murshidabad,Murshidabad,Goas B.O,DECKTECH SOLUTIONS PRIVATE LIMITED,U72900RJ2023PTC085955,"PLOT NO.11,KHASRA NO.152, SHRI RAM NAGAR KHEDIWALA   , JODHPUR, Rajasthan, India - 342304  JODHPUR Rajasthan 342304 India",https://www.zaubacorp.com/DECKTECH-SOLUTIONS-PRIVATE-LIMITED-U72900RJ2023PTC085955
741151,Nadia,Nadia South,Chapri B.O,KANAGIRI INFOTECH PRIVATE LIMITED,U72900TG2002PTC038470,"13-115/1, SRINIVASAPURAMRAMANTHAPURAM HYDERABAD-500 0 13   , 13, Telangana, India - 000000  13 Telangana 000000 India",https://www.zaubacorp.com/KANAGIRI-INFOTECH-PRIVATE-LIMITED-U72900TG2002PTC038470
742224,Murshidabad,Murshidabad,Alamsahi B.O,MAGENTA TECHNOLOGIES PRIVATE LIMITED,U72900TG2002PTC038494,"H.NO.7-2-224, SRT-3, IST FLOOR , SANATH NAGAR   , HYDERABAD, Telangana, India - 500018  HYDERABAD Telangana 500018 India",https://www.zaubacorp.com/MAGENTA-TECHNOLOGIES-PRIVATE-LIMITED-U72900TG2002PTC038494
721128,West Midnapore,Midnapore,Andharia Bandri Sole B.O,R S L TECHNO SOFT PRIVATE LIMITED,U72900TG2002PTC038771,"12-112/1, ROAD.NO.4, S.R.K.PURAM, NEAR DILSUKH NAGAR   , HYDERABAD, Telangana, India - 500035  HYDERABAD Telangana 500035 India",https://www.zaubacorp.com/R-S-L-TECHNO-SOFT-PRIVATE-LIMITED-U72900TG2002PTC038771
721160,West Midnapore,Midnapore,Bansda Palashi B.O,QPACKETS SYSTEMS PRIVATE LIMITED,U72900TG2002PTC039116,"12-11-160, BHASKARA RESIDENCYFLAT.NO.306 NAMALGUNDU SECUNDERABAD   , NA, Telangana, India - 000000  NA Telangana 000000 India",https://www.zaubacorp.com/QPACKETS-SYSTEMS-PRIVATE-LIMITED-U72900TG2002PTC039116
723215,Puruliya,Purulia,Baglata S.O,FLORENTIA INFOTECH PRIVATE LIMITED,U72900TG2002PTC039847,"PLOT NO.453, 2-23-415,HMT HILLS, OPP:J N T U C, KUKATPALLY, HYDERABAD-72.   , KUKATPALLY, HYDERABAD-72., Telangana, India - 500072  KUKATPALLY, HYDERABAD-72. Telangana 500072 India",https://www.zaubacorp.com/FLORENTIA-INFOTECH-PRIVATE-LIMITED-U72900TG2002PTC039847
743251,North 24 Parganas,Barasat,Ambikapur Mamudpur B.O,NETWORKICT SOFTECH PRIVATE LIMITED,U72900TG2011PTC073079,"H.No. 4-3/251-T Friends Colony, 7 Tombs   , HYDERABAD, Telangana, India - 500008  HYDERABAD Telangana 500008 India",https://www.zaubacorp.com/NETWORKICT-SOFTECH-PRIVATE-LIMITED-U72900TG2011PTC073079
742168,Murshidabad,Murshidabad,Andi S.O,DOCENTALL ONLINE SERVICES PRIVATE LIMITED,U72900TG2011PTC075707,"H.No.2-22-1/68,Flat No.201,Santosh Apts., 4th Lane Ushamullapudi Road, Bhagyanagar Colony, Opp: KPHB  , HYDERABAD, Andhra Pradesh, India - 500072  HYDERABAD Andhra Pradesh 500072 India",https://www.zaubacorp.com/DOCENTALL-ONLINE-SERVICES-PRIVATE-LIMITED-U72900TG2011PTC075707
743611,North 24 Parganas,South Presidency,Gabberia Daudpur B.O,WOW INDIA ONLINE PRIVATE LIMITED,U72900TG2012PTC080821,"1-4-161/1A, AKASH ENCLAVE, BEHIND D.L.R ENCLAVE HIGH TENSION ROAD, SAINIKPURI   , SECUNDERABAD, Telangana, India - 500094  SECUNDERABAD Telangana 500094 India",https://www.zaubacorp.com/WOW-INDIA-ONLINE-PRIVATE-LIMITED-U72900TG2012PTC080821
743395,South 24 Parganas,South Presidency,Bazarberia B.O,BDMS ENTERPRISE SOLUTIONS PRIVATE LIMITED,U72900TG2012PTC084807,"PLOT NO:413, H.NO:2-23-395 HMT HILLS, KUKATPALLY   , HYDERABAD, Telangana, India - 500072  HYDERABAD Telangana 500072 India",https://www.zaubacorp.com/BDMS-ENTERPRISE-SOLUTIONS-PRIVATE-LIMITED-U72900TG2012PTC084807
721211,West Midnapore,Midnapore,Barhgobinda B.O,KRIYA TECH SOLUTIONS INDIA PRIVATE LIMITED,U72900TG2013PTC088678,"# 7-2-1-21/A,3rd Floor Plot No.21, Park Avenue, Ameerpet   , Hyderabad, Telangana, India - 500016  Hyderabad Telangana 500016 India",https://www.zaubacorp.com/KRIYA-TECH-SOLUTIONS-INDIA-PRIVATE-LIMITED-U72900TG2013PTC088678
741315,Nadia,Nadia North,Amghata B.O,SAIL EMSOFT PRIVATE LIMITED,U72900TG2013PTC092059,"1-4-134/5/BC, Kamala Nehru Colony Geetha Hotel Road Lane   , Mahabubnagar, Telangana, India - 509001  Mahabubnagar Telangana 509001 India",https://www.zaubacorp.com/SAIL-EMSOFT-PRIVATE-LIMITED-U72900TG2013PTC092059
741181,Nadia,Nadia North,Bharatpur B.O,EVERGUARD LIFE VENTURES PRIVATE LIMITED,U72900TG2014PTC094880,"No. 1-4-158/1 Saipuri, Near 5th Avenue, Po Sainikpuri,   , Hyderabad, Telangana, India - 500094  Hyderabad Telangana 500094 India",https://www.zaubacorp.com/EVERGUARD-LIFE-VENTURES-PRIVATE-LIMITED-U72900TG2014PTC094880
741251,Nadia,Nadia South,Charsarhati B.O,HIRE IT PEOPLE PRIVATE LIMITED,U72900TG2014PTC095940,"1-11-251/b, Vasant Tower, Behind Shooper's Stop Begumpet   , Hyderabad, Telangana, India - 500016  Hyderabad Telangana 500016 India",https://www.zaubacorp.com/HIRE-IT-PEOPLE-PRIVATE-LIMITED-U72900TG2014PTC095940
741158,Nadia,Nadia North,Darermath B.O,MALDA TECHNOLOGIES PRIVATE LIMITED,U72900TG2015PTC097210,"H.NO 5-4-1158, PLOT NO 170, BESIDE CHILDREN PARK, PHASE 3, SHARDA NAGAR, VANASTHALIPURAM   , HYDERABAD, Telangana, India - 500070  HYDERABAD Telangana 500070 India",https://www.zaubacorp.com/MALDA-TECHNOLOGIES-PRIVATE-LIMITED-U72900TG2015PTC097210
723145,Puruliya,Purulia,Achkoda B.O,ALLSMART TECHNOSOLUTIONS PRIVATE LIMITED,U72900TG2016PTC104064,"FAT NO 401 4TH FLOOR, PALM SPRINGS PHASE-1, SY.NO.S.143-145 BEHIND RUNWAY- 9 KOMPALLY  , Hyderabad, Telangana, India - 500014  Hyderabad Telangana 500014 India",https://www.zaubacorp.com/ALLSMART-TECHNOSOLUTIONS-PRIVATE-LIMITED-U72900TG2016PTC104064
743374,South 24 Parganas,South Presidency,Aswathtala B.O,TIF LABS PRIVATE LIMITED,U72900TG2016PTC109644,"PLOT NO.42 & 43,SY.NO.438/P,472/P,473,474 & 475, ATTAPUR VILLAGE, RAJENDRANAGAR MANDAL, U NDER GHMC.  , HYDERABAD, Telangana, India - 500030  HYDERABAD Telangana 500030 India",https://www.zaubacorp.com/TIF-LABS-PRIVATE-LIMITED-U72900TG2016PTC109644
723161,Puruliya,Purulia,Bargoria S.O,CEPOCH SOFTWARE INNOVATION PRIVATE LIMITED,U72900TG2016PTC109879,"H.NO.1-2-33/16/1,NEAR VEDADRI TOWERS,A.S.RAJUNAGAR NIZAMPET, KUKATPALLY   , HYDERABAD, Telangana, India - 500072  HYDERABAD Telangana 500072 India",https://www.zaubacorp.com/CEPOCH-SOFTWARE-INNOVATION-PRIVATE-LIMITED-U72900TG2016PTC109879
721160,West Midnapore,Midnapore,Bansda Palashi B.O,LR CADZONE SOLUTIONS PRIVATE LIMITED,U72900TG2016PTC110750,"H NO:7-2-1760, F NO: 204, AAKRUTHI ANNEX APRTS CZECH COLONY, SANATH NAGAR   , HYDERBAD, Telangana, India - 500018  HYDERBAD Telangana 500018 India",https://www.zaubacorp.com/LR-CADZONE-SOLUTIONS-PRIVATE-LIMITED-U72900TG2016PTC110750
741160,Nadia,Nadia North,Chanderghat B.O,VIRTUSOINNOVATIONS PRIVATE LIMITED,U72900TG2016PTC111015,"H.No.19-1-160, Nagarjuna Grameena Bank Road,   , Paloncha, Telangana, India - 507115  Paloncha Telangana 507115 India",https://www.zaubacorp.com/VIRTUSOINNOVATIONS-PRIVATE-LIMITED-U72900TG2016PTC111015
743297,North 24 Parganas,Barasat,Mongalganj B.O,KADBIT SOLUTIONS PRIVATE LIMITED,U72900TG2016PTC112051,"H No. 10-3-297 & 298, Flat No 103, Srinivas Apts, Humayun Nagar, Masab Tank,   , Hyderabad, Telangana, India - 500028  Hyderabad Telangana 500028 India",https://www.zaubacorp.com/KADBIT-SOLUTIONS-PRIVATE-LIMITED-U72900TG2016PTC112051
721424,West Midnapore,Contai,Akanda B.O,ANYTHINGAI CYBER PRIVATE LIMITED,U72900TG2017PTC115230,"12-1-724, NEAR GANDI MAISAMMA TEMPLE,ASIFNAGAR   , HYDERABAD, Telangana, India - 500028  HYDERABAD Telangana 500028 India",https://www.zaubacorp.com/ANYTHINGAI-CYBER-PRIVATE-LIMITED-U72900TG2017PTC115230
723121,Puruliya,Purulia,Adra Market S.O,ASHEERVAD TAX SOLUTIONS PRIVATE LIMITED,U72900TG2017PTC116013,"7-2-1321, SRT 1066, SANATHNAGAR   , HYDERABAD, Telangana, India - 500018  HYDERABAD Telangana 500018 India",https://www.zaubacorp.com/ASHEERVAD-TAX-SOLUTIONS-PRIVATE-LIMITED-U72900TG2017PTC116013
721129,West Midnapore,Midnapore,Beuncha B.O,DIGITREK TECHNOLOGIES PRIVATE LIMITED,U72900TG2017PTC117201,"H NO:12-1-1292, SHANTHINAGAR LALAGUDA   , HYDERABAD, Telangana, India - 500017  HYDERABAD Telangana 500017 India",https://www.zaubacorp.com/DIGITREK-TECHNOLOGIES-PRIVATE-LIMITED-U72900TG2017PTC117201
723148,Puruliya,Purulia,Anaijambad B.O,EARTH ROTATES 360 DEGREES PRIVATE LIMITED,U72900TG2017PTC117276,"1-2-39/1/48 PT 8 &9 ADITHI NILAYAM FT 2W LAKEVIEW COLONY,ADITYA NAGAR,HYDERNAGAR   , HYDERABAD, Telangana, India - 500085  HYDERABAD Telangana 500085 India",https://www.zaubacorp.com/EARTH-ROTATES-360-DEGREES-PRIVATE-LIMITED-U72900TG2017PTC117276
743349,South 24 Parganas,South Presidency,Baburchak B.O,VINIL SOFTWARE INDIA PRIVATE LIMITED,U72900TG2017PTC121173,"Plot No.348&349,Road No 10A,Gopal Nagar Sri Harsha Gopal Arcade,Kukatpally   , Hyderabad, Telangana, India - 500049  Hyderabad Telangana 500049 India",https://www.zaubacorp.com/VINIL-SOFTWARE-INDIA-PRIVATE-LIMITED-U72900TG2017PTC121173
721150,West Midnapore,Midnapore,Ajodhya Nagar B.O,RVP REALVIRTUALPEOPLE PRIVATE LIMITED,U72900TG2018PTC122849,"Unit No 13, IInd Floor, no 2-1-150 to158 H M Ishaque estate, MG road,   , SECUNDERABAD, Telangana, India - 500003  SECUNDERABAD Telangana 500003 India",https://www.zaubacorp.com/RVP-REALVIRTUALPEOPLE-PRIVATE-LIMITED-U72900TG2018PTC122849
741137,Nadia,Nadia North,Akanda Danga B.O,MINZZLE TECHNOLOGIES PRIVATE LIMITED,U72900TG2018PTC123041,"SY No 867, 14-113/1, Seetarampuram, Miryalaguda   , NALGONDA, Telangana, India - 508207  NALGONDA Telangana 508207 India",https://www.zaubacorp.com/MINZZLE-TECHNOLOGIES-PRIVATE-LIMITED-U72900TG2018PTC123041
742212,Murshidabad,Murshidabad,Bagdabra B.O,VZERO TECHNOLOGIES PRIVATE LIMITED,U72900TG2018PTC124118,"7-4-22/42 ROAD NO 5 OMKAR NAGAR BAIRAMALGUDA VAISHALI NAGAR SAROORNAGAR   , HYDERABAD, Telangana, India - 500079  HYDERABAD Telangana 500079 India",https://www.zaubacorp.com/VZERO-TECHNOLOGIES-PRIVATE-LIMITED-U72900TG2018PTC124118
742226,Murshidabad,Murshidabad,Aheripara B.O,SAEMUSHI SOFTWARE PRIVATE LIMITED,U72900TG2018PTC125015,"H.NO.16-2-226, 3RD FLOOR,DHARSHANS PLAZA OPP BRAHMARAMBHA THEATRE, HYDERNAGAR,   , HYDERABAD, Telangana, India - 500072  HYDERABAD Telangana 500048 India",https://www.zaubacorp.com/SAEMUSHI-SOFTWARE-PRIVATE-LIMITED-U72900TG2018PTC125015
743312,South 24 Parganas,South Presidency,Anandabad B.O,GEOHUB SOLUTIONS (OPC) PRIVATE LIMITED,U72900TG2019OPC136092,"H NO.8-4-33/12/G3,FN HAL COLONY, OLD BOWENPALLY   , HYDERABAD, Telangana, India - 500011  HYDERABAD Telangana 500011 India",https://www.zaubacorp.com/GEOHUB-SOLUTIONS-OPC-PRIVATE-LIMITED-U72900TG2019OPC136092
741159,Nadia,Nadia South,Taherpur S.O,INNOBIZAPPZ TECHNOLOGIES PRIVATE LIMITED,U72900TG2019PTC130592,"H. No 2-111/5/9, Engineers Enclave Chandanagar, Serilingampally   , HYDERABAD, Telangana, India - 500046  HYDERABAD Telangana 500046 India",https://www.zaubacorp.com/INNOBIZAPPZ-TECHNOLOGIES-PRIVATE-LIMITED-U72900TG2019PTC130592
721222,West Midnapore,Midnapore,Agar B.O,BADBEAT SOFTWARE PRIVATE LIMITED,U72900TG2019PTC132403,"12-12-82 Sri Venkatasai Nilayam Sitafalmandi, Ravinder Nagar   , SECUNDERBAD, Telangana, India - 500061  SECUNDERBAD Telangana 500061 India",https://www.zaubacorp.com/BADBEAT-SOFTWARE-PRIVATE-LIMITED-U72900TG2019PTC132403
741160,Nadia,Nadia North,Chanderghat B.O,SERPOINT SERVICES PRIVATE LIMITED,U72900TG2019PTC132495,"H NO 10-1-160, FLAT NO 104 PIPELINE ROAD FATEHNAGAR   , HYDERABAD, Telangana, India - 500018  HYDERABAD Telangana 500072 India",https://www.zaubacorp.com/SERPOINT-SERVICES-PRIVATE-LIMITED-U72900TG2019PTC132495
