PIN Code,District,Division / Sub-Division,Post Office / Area,Company Name,CIN / LLPIN,Address,Zauba URL
741315,Nadia,Nadia North,Amghata B.O,SANOWAR BAG HOUSE (OPC) PRIVATE LIMITED,U19120AS2018OPC018747,"C/O NUR AMIN, HOUSE NO. 60, VILLAGE - KHAIRABARI, BARPETA ROAD   , BARPETA, Assam, India - 781315  BARPETA Assam 781315 India",https://www.zaubacorp.com/SANOWAR-BAG-HOUSE-OPC-PRIVATE-LIMITED-U19120AS2018OPC018747
741121,Nadia,Nadia South,Arbandi B.O,KINGSON PRODUCTS PRIVATE LIMITED,U19120PB2011PTC035715,"NEAR HARA DAIRY, VILLAGE KANGANWAL P.O. JUGIANA   , LUDHIANA, Punjab, India - 141112  LUDHIANA Punjab 141112 India",https://www.zaubacorp.com/KINGSON-PRODUCTS-PRIVATE-LIMITED-U19120PB2011PTC035715
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,ENGEL LEATHER EXPORTS FACILITIES PVT LTD,U19120WB1981PTC034149,"37 TOPSIA ROAD   , KOL, West Bengal, India - 700039  KOL West Bengal 700039 India",https://www.zaubacorp.com/ENGEL-LEATHER-EXPORTS-FACILITIES-PVT-LTD-U19120WB1981PTC034149
700017,Kolkata,Kolkata East,Circus Avenue S.O,REBERA HOLDING PVT.LTD.,U19120WB1995PTC070398,"24 PARK ST   , KOLKATA, West Bengal, India - 700017  KOLKATA West Bengal 700017 India",https://www.zaubacorp.com/REBERA-HOLDING-PVT-LTD-U19120WB1995PTC070398
743502,South 24 Parganas,South Presidency,Bamunia B.O,GREENWOOD DESIGN PRIVATE LIMITED,U19120WB2008PTC123102,"BANTALA LEATHERS GOODS PARK ZONE-9, PLOT NO. 1672  , Bhangar - I, West Bengal, India - 743502  Bhangar - I West Bengal 743502 India",https://www.zaubacorp.com/GREENWOOD-DESIGN-PRIVATE-LIMITED-U19120WB2008PTC123102
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,BAGS & BRANDS EXPORT PRIVATE LIMITED,U19120WB2016PTC215693,"35/2B TOPSIA ROAD, TILJALA   , KOLKATA, West Bengal, India - 700039  KOLKATA West Bengal 700039 India",https://www.zaubacorp.com/BAGS-AND-BRANDS-EXPORT-PRIVATE-LIMITED-U19120WB2016PTC215693
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,TRIBEDA LEATHER PRIVATE LIMITED,U19120WB2018PTC228864,"92/1, TOPSIA ROAD,   , KOLKATA, West Bengal, India - 700039  KOLKATA West Bengal 700039 India",https://www.zaubacorp.com/TRIBEDA-LEATHER-PRIVATE-LIMITED-U19120WB2018PTC228864
743702,North 24 Parganas,Barasat,Rajibpur S.O,FASHION BLUE PRIVATE LIMITED,U19120WB2020PTC241595,"PLOT NO 1604, ZONE 9, PHASE II KOLKATA LEATHER COMPLEX   , KOLKATA, West Bengal, India - 743502  KOLKATA West Bengal 743502 India",https://www.zaubacorp.com/FASHION-BLUE-PRIVATE-LIMITED-U19120WB2020PTC241595
700035,Kolkata,Kolkata North,Alambazar S.O,LETHAL GRAZE PRIVATE LIMITED,U19120WB2021PTC242740,"12, P. W. D. ROAD P.S- BARANAGAR   , KOLKATA, West Bengal, India - 700035  KOLKATA West Bengal 700035 India",https://www.zaubacorp.com/LETHAL-GRAZE-PRIVATE-LIMITED-U19120WB2021PTC242740
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,GOLDWORK LEDERWAREN (OPC) PRIVATE LIMITED,U19120WB2022OPC251392,"66 Golam Jelani Khan Road   , Kolkata, West Bengal, India - 700039  Kolkata West Bengal 700039 India",https://www.zaubacorp.com/GOLDWORK-LEDERWAREN-OPC-PRIVATE-LIMITED-U19120WB2022OPC251392
700121,North 24 Parganas,North Presidency,Beraberia B.O,ESB LEATHER FASHION INDIA PRIVATE LIMITED,U19120WB2022PTC254221,"3658, PALPAKURIA ROAD, KAZIPARA,BARASAT,Parganas North,West Bengal,700125-India  Parganas North West Bengal 700125 India",https://www.zaubacorp.com/ESB-LEATHER-FASHION-INDIA-PRIVATE-LIMITED-U19120WB2022PTC254221
700014,Kolkata,Kolkata Central,Asylum Lane S.O,RISHI EXPORT LTD,U19121WB1987PLC043455,"7B HATI BAGAN ROAD   , KOLKATA, West Bengal, India - 700014  KOLKATA West Bengal 700014 India",https://www.zaubacorp.com/RISHI-EXPORT-LTD-U19121WB1987PLC043455
700069,Kolkata,Kolkata Central,Esplanade S.O,LINKERS EXPORTS PVT LTD,U19121WB1990PTC048253,"2 WATERLOO STREET   , KOLKATA, West Bengal, India - 700069  KOLKATA West Bengal 700069 India",https://www.zaubacorp.com/LINKERS-EXPORTS-PVT-LTD-U19121WB1990PTC048253
700107,Kolkata,Calcutta South,E.K.T S.O,SHANKAR PRODUCE COMPANY PVT LTD,U19121WB1991PTC051876,"473, MADURDAHA PS ANANDAPUR  , Kolkata, West Bengal, India - 700107  Kolkata West Bengal 700107 India",https://www.zaubacorp.com/SHANKAR-PRODUCE-COMPANY-PVT-LTD-U19121WB1991PTC051876
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,SHEE SEN LEATHER PVT LTD,U19121WB1994PTC063370,"114/C MATESWARTOLLA RD   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/SHEE-SEN-LEATHER-PVT-LTD-U19121WB1994PTC063370
700084,South 24 Parganas,South Presidency,Garia Garden S.O,LEO LEXPORTS PVT LTD,U19121WB1996PTC080400,"BAT TALA BOALIA GARIA   , KOLKATA, West Bengal, India - 700084  KOLKATA West Bengal 700084 India",https://www.zaubacorp.com/LEO-LEXPORTS-PVT-LTD-U19121WB1996PTC080400
700015,Kolkata,Kolkata East,Sales Tax Building S.O,P.K.GLOVES PRIVATE LIMITED,U19121WB2009PTC131661,"21 SEAL LANE   , IN, West Bengal, India - 700015  IN West Bengal 700015 India",https://www.zaubacorp.com/P-K-GLOVES-PRIVATE-LIMITED-U19121WB2009PTC131661
700078,Kolkata,Calcutta South,Haltu S.O,HIDEBOX INTERNATIONAL PRIVATE LIMITED,U19121WB2019PTC231634,"177 KALITALA MN RD FLAT -B/1   , KOLKATA, West Bengal, India - 700078  KOLKATA West Bengal 700078 India",https://www.zaubacorp.com/HIDEBOX-INTERNATIONAL-PRIVATE-LIMITED-U19121WB2019PTC231634
700069,Kolkata,Kolkata Central,Esplanade S.O,CIKAZO BAGMART PRIVATE LIMITED,U19121WB2022PTC254980,"8 CROOKED LANE   KOLKATA,KOLKATA,Kolkata,West Bengal,700069-India  Kolkata West Bengal 700069 India",https://www.zaubacorp.com/CIKAZO-BAGMART-PRIVATE-LIMITED-U19121WB2022PTC254980
743123,North 24 Parganas,North Presidency,Bhatpara S.O,PREMIER AGRI FOODS PRIVATE LIMITED,U19122UP2007PTC033590,"ANDHARPURA FARIDPUR ROAD  , Bareilly, Uttar Pradesh, India - 243123  Bareilly Uttar Pradesh 243123 India",https://www.zaubacorp.com/PREMIER-AGRI-FOODS-PRIVATE-LIMITED-U19122UP2007PTC033590
700078,Kolkata,Calcutta South,Haltu S.O,G K HANDBAGS PRIVATE LIMITED,U19122WB1999PTC088600,"6/2 KAYASTHAPARA MAIN RDHALTU   , KOLKATA, West Bengal, India - 700078  KOLKATA West Bengal 700078 India",https://www.zaubacorp.com/G-K-HANDBAGS-PRIVATE-LIMITED-U19122WB1999PTC088600
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,CURESA LEATHER PRODUCTS PRIVATE LIMITED,U19122WB2001PTC093679,"9J TOPSIA ROAD   , KOLKATA, West Bengal, India - 700039  KOLKATA West Bengal 700039 India",https://www.zaubacorp.com/CURESA-LEATHER-PRODUCTS-PRIVATE-LIMITED-U19122WB2001PTC093679
700078,Kolkata,Calcutta South,Haltu S.O,CRESCENT LEATHERWORKS (I) PRIVATE LIMITED,U19122WB2019PTC231371,"S-55 KASBA INDUSTRIAL ESTATE, PHASE-III   , KOLKATA, West Bengal, India - 700078  KOLKATA West Bengal 700078 India",https://www.zaubacorp.com/CRESCENT-LEATHERWORKS-I-PRIVATE-LIMITED-U19122WB2019PTC231371
700030,Kolkata,Kolkata North,Ghugudanga S.O,IVYES LEATHER MANUFACTURER PRIVATE LIMITED,U19123WB2018PTC225785,"8/B DUM DUM ROAD   , KOLKATA, West Bengal, India - 700030  KOLKATA West Bengal 700030 India",https://www.zaubacorp.com/IVYES-LEATHER-MANUFACTURER-PRIVATE-LIMITED-U19123WB2018PTC225785
721136,West Midnapore,Midnapore,Barati B.O,LIFESCRUB (OPC) PRIVATE LIMITED,U19129AS2021OPC022035,"HNO-0, HATISALAPAM CBDF KHAYER   , KAMRUP, Assam, India - 781136  KAMRUP Assam 781136 India",https://www.zaubacorp.com/LIFESCRUB-OPC-PRIVATE-LIMITED-U19129AS2021OPC022035
743332,South 24 Parganas,South Presidency,Baradrono B.O,RKR LEATHER SHOES ENTERPRISES (OPC) PRIVATE LIMITED,U19129BR2019OPC044818,"S/O CHALITAR RAM,PLOT NO.-29, WARD NO-05 PANCH-SHAHPUR SHITALPATTI,VILL-DESTI   , SITAMARHI, Bihar, India - 843332  SITAMARHI Bihar 843332 India",https://www.zaubacorp.com/RKR-LEATHER-SHOES-ENTERPRISES-OPC-PRIVATE-LIMITED-U19129BR2019OPC044818
721304,West Midnapore,Midnapore,Dharenda B.O,SABDEV SHOES MANUFACTURING (OPC) PRIVATE LIMITED,U19129BR2020OPC044932,"NAUHATTA   , NAUHATTA, Bihar, India - 821304  NAUHATTA Bihar 821304 India",https://www.zaubacorp.com/SABDEV-SHOES-MANUFACTURING-OPC-PRIVATE-LIMITED-U19129BR2020OPC044932
700100,South 24 Parganas,Kolkata East,Vip Nagar S.O,KERALA LEATHER INDUSTRIES PRIVATE LIMITE D,U19129KL1958PTC001814,"ALLEPPEY   , NA, Kerala, India - 000000  NA Kerala 000000 India",https://www.zaubacorp.com/KERALA-LEATHER-INDUSTRIES-PRIVATE-LIMITE-D-U19129KL1958PTC001814
700100,South 24 Parganas,Kolkata East,Vip Nagar S.O,SONDHI POLYAMIDE PVT LTD,U19129PB1993PTC014051,"KAPURTHALA   , PUNJAB, Punjab, India - 000000  PUNJAB Punjab 000000 India",https://www.zaubacorp.com/SONDHI-POLYAMIDE-PVT-LTD-U19129PB1993PTC014051
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,E F U TANNERY PVT LTD,U19129WB1957PTC023584,"47 SOUTH TANGRA ROAD   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/E-F-U-TANNERY-PVT-LTD-U19129WB1957PTC023584
700017,Kolkata,Kolkata East,Circus Avenue S.O,ASSOCIATED LEATHER ENTERPRISES PVT LTD,U19129WB1966PTC026914,"26 LOWER RANGE   , KOLKATA, West Bengal, India - 700017  KOLKATA West Bengal 700017 India",https://www.zaubacorp.com/ASSOCIATED-LEATHER-ENTERPRISES-PVT-LTD-U19129WB1966PTC026914
743502,South 24 Parganas,South Presidency,Bamunia B.O,CIRIA TANNING CO PVT LTD,U19129WB1968PTC027418,"Zone-9, Plot-1590, Leather Goods Park, Kolkata Leather Complex, Dist: South 24 Parganas,  , KOLKATA, West Bengal, India - 743502  KOLKATA West Bengal 743502 India",https://www.zaubacorp.com/CIRIA-TANNING-CO-PVT-LTD-U19129WB1968PTC027418
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,C R C TANNERS PVT LTD,U19129WB1970PTC027689,"129 MATHESWARTOLA ROAD   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/C-R-C-TANNERS-PVT-LTD-U19129WB1970PTC027689
700016,Kolkata,Kolkata Central,Elliot Road S.O,C L FERNANDES PVT LTD,U19129WB1976PTC030443,"103 PARK ST   , KOLKATA, West Bengal, India - 700016  KOLKATA West Bengal 700016 India",https://www.zaubacorp.com/C-L-FERNANDES-PVT-LTD-U19129WB1976PTC030443
700136,North 24 Parganas,Barasat,Narayanpur B.O,AJANTA LEATHER FASHIONS PRIVATE LIMITED,U19129WB1976PTC030448,"RGM 5/1,BLOCK-D, NATUNPARA,P.O-RAJARHAT-GOPALPUR,   , KOLKATA, West Bengal, India - 700136  KOLKATA West Bengal 700136 India",https://www.zaubacorp.com/AJANTA-LEATHER-FASHIONS-PRIVATE-LIMITED-U19129WB1976PTC030448
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,SUPER INDUSTRIAL LEATHER MANUFACTURING C O PVT LTD,U19129WB1976PTC030530,"129 SOUTH TANGRA ROAD   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/SUPER-INDUSTRIAL-LEATHER-MANUFACTURING-C-O-PVT-LTD-U19129WB1976PTC030530
700017,Kolkata,Kolkata East,Circus Avenue S.O,FOOTFEEL (INDIA) PVT LTD,U19129WB1978PTC031617,"8 CAMAC STREET   , KOLKATA, West Bengal, India - 700017  KOLKATA West Bengal 700017 India",https://www.zaubacorp.com/FOOTFEEL-INDIA-PVT-LTD-U19129WB1978PTC031617
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,MOWCHONG LEATHER PRODUCTS PVT.LTD.,U19129WB1980PTC033006,"47 SOUTH TANGRA ROAD   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/MOWCHONG-LEATHER-PRODUCTS-PVT-LTD-U19129WB1980PTC033006
700009,Kolkata,Kolkata East,Parsibagan S.O,G B S TANNERS PVT LTD,U19129WB1981PTC033244,"11/1 HARSI STREET   , KOLKATA, West Bengal, India - 700009  KOLKATA West Bengal 700009 India",https://www.zaubacorp.com/G-B-S-TANNERS-PVT-LTD-U19129WB1981PTC033244
700067,Kolkata,Kolkata North,Lily Biscuit S.O,REKON PHARMACEUTICALS PVT LTD,U19129WB1983PTC036769,"17/1/22 ULTADANGA MAIN ROAD   , KOLKATA, West Bengal, India - 700067  KOLKATA West Bengal 700067 India",https://www.zaubacorp.com/REKON-PHARMACEUTICALS-PVT-LTD-U19129WB1983PTC036769
700014,Kolkata,Kolkata Central,Asylum Lane S.O,ASCOT FINISHED LEATHERS PVT LTD,U19129WB1984PTC037592,"10 GORA CHAND ROAD   , KOLKATA, West Bengal, India - 700014  KOLKATA West Bengal 700014 India",https://www.zaubacorp.com/ASCOT-FINISHED-LEATHERS-PVT-LTD-U19129WB1984PTC037592
700089,Kolkata,Kolkata East,Kalindi Housing Estate S.O,BONANZA EXPORTS (INDIA) PVT LTD,U19129WB1986PTC040202,"693 LAKE TOWN   , KOLKATA, West Bengal, India - 700089  KOLKATA West Bengal 700089 India",https://www.zaubacorp.com/BONANZA-EXPORTS-INDIA-PVT-LTD-U19129WB1986PTC040202
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,STANDARD LEATHER PVT LTD,U19129WB1986PTC040893,"82C, Matheswartala Road   , Kolkata, West Bengal, India - 700046  Kolkata West Bengal 700046 India",https://www.zaubacorp.com/STANDARD-LEATHER-PVT-LTD-U19129WB1986PTC040893
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,SUBANI EXPORTS PVT LTD,U19129WB1988PTC043964,"5 ASGAR MISTRY LANE   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/SUBANI-EXPORTS-PVT-LTD-U19129WB1988PTC043964
700014,Kolkata,Kolkata Central,Asylum Lane S.O,SURYA FASHION PVT LTD,U19129WB1988PTC044495,"41 JANNAGAR ROAD   , KOLKATA, West Bengal, India - 700014  KOLKATA West Bengal 700014 India",https://www.zaubacorp.com/SURYA-FASHION-PVT-LTD-U19129WB1988PTC044495
700036,Kolkata,Kolkata North,Baranagar S.O,ANGLIA PACKERS PVT LTD,U19129WB1988PTC044888,"29/1 PRAFULLA CHAKI ROAD   , KOLKATA, West Bengal, India - 700036  KOLKATA West Bengal 700036 India",https://www.zaubacorp.com/ANGLIA-PACKERS-PVT-LTD-U19129WB1988PTC044888
743502,South 24 Parganas,South Presidency,Bamunia B.O,KANUNGOE LEATHERS PVT LTD,U19129WB1988PTC044898,"ZONE-1, PLOT 32, KOLKATA LEATHER COMPLEX KARAIDANGA  , Bhangar - I, West Bengal, India - 743502  Bhangar - I West Bengal 743502 India",https://www.zaubacorp.com/KANUNGOE-LEATHERS-PVT-LTD-U19129WB1988PTC044898
700015,Kolkata,Kolkata East,Sales Tax Building S.O,VIBGYOR LEATHER FINISHES PVT.TD.,U19129WB1988PTC044916,"54/3 DEBENDRA CHANDRA DEY ROAD   , KOLKATA, West Bengal, India - 700015  KOLKATA West Bengal 700015 India",https://www.zaubacorp.com/VIBGYOR-LEATHER-FINISHES-PVT-TD-U19129WB1988PTC044916
700054,Kolkata,Kolkata East,Bengal Chemical S.O,AGSA LEATHER INDUSTRIES PVT LTD,U19129WB1988PTC045082,"P-34 C I T ROAD   , KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/AGSA-LEATHER-INDUSTRIES-PVT-LTD-U19129WB1988PTC045082
700017,Kolkata,Kolkata East,Circus Avenue S.O,RAJMAHAL TEA & AGRO PVT.LTD.,U19129WB1988PTC045638,"8 CAMAC STREET   , KOLKATA, West Bengal, India - 700017  KOLKATA West Bengal 700017 India",https://www.zaubacorp.com/RAJMAHAL-TEA-AND-AGRO-PVT-LTD-U19129WB1988PTC045638
700089,Kolkata,Kolkata East,Kalindi Housing Estate S.O,HORE COTTAGE INDUSTRIES PVT LTD,U19129WB1989PTC046588,"GROUND FLOOR, 160 LAKE TOWN, BLOCK-A   , KOLKATA, West Bengal, India - 700089  KOLKATA West Bengal 700089 India",https://www.zaubacorp.com/HORE-COTTAGE-INDUSTRIES-PVT-LTD-U19129WB1989PTC046588
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,UNIQUE INTERNATIONAL PVT LTD,U19129WB1989PTC046589,"11/1A/1 EAST TOPSIA ROAD PLOT NO. 35 KOLKATA - 700046   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/UNIQUE-INTERNATIONAL-PVT-LTD-U19129WB1989PTC046589
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,CHEE BROTHERS PVT.LTD.,U19129WB1989PTC046748,"47 SOUTH TANGRA ROAD   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/CHEE-BROTHERS-PVT-LTD-U19129WB1989PTC046748
700016,Kolkata,Kolkata Central,Elliot Road S.O,SUMANTA SUSANTA EXPORTS PVT LTD.,U19129WB1989PTC046836,"2, MARQUIS STREET   , KOLKATA, West Bengal, India - 700016  KOLKATA West Bengal 700016 India",https://www.zaubacorp.com/SUMANTA-SUSANTA-EXPORTS-PVT-LTD-U19129WB1989PTC046836
700106,North 24 Parganas,Kolkata East,Bidhan Nagar IB Market S.O,KAKA TRADERS PVT. LTD.,U19129WB1990PTC049115,"FE 464 SECTOR-III SALT LAKE   , KOLKATA, West Bengal, India - 700106  KOLKATA West Bengal 700106 India",https://www.zaubacorp.com/KAKA-TRADERS-PVT-LTD-U19129WB1990PTC049115
700073,Kolkata,Kolkata Central,Chittaranjan Avenue S.O (Kolkata),MEGATOP EXPORTS LTD.,U19129WB1991PLC052296,"34A, METCALFE STREET,CALCUTTA-700073   , CALCUTTA-700073, West Bengal, India - 000000  CALCUTTA-700073 West Bengal 700073 India",https://www.zaubacorp.com/MEGATOP-EXPORTS-LTD-U19129WB1991PLC052296
700017,Kolkata,Kolkata East,Circus Avenue S.O,CREATIVE LTD,U19129WB1991PLC053780,"12, DARGA ROAD,   , KOLKATA, West Bengal, India - 700017  KOLKATA West Bengal 700017 India",https://www.zaubacorp.com/CREATIVE-LTD-U19129WB1991PLC053780
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,MASTER TANNERS PVT LTD,U19129WB1991PTC052165,"129 MOTHESWAR TALA ROAD   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/MASTER-TANNERS-PVT-LTD-U19129WB1991PTC052165
700048,North 24 Parganas,Kolkata East,Patipukur S.O,UDAYAN MACHINERY COMPANY PVT LTD,U19129WB1991PTC052504,"58 S K DEB ROAD   , KOLKATA, West Bengal, India - 700048  KOLKATA West Bengal 700048 India",https://www.zaubacorp.com/UDAYAN-MACHINERY-COMPANY-PVT-LTD-U19129WB1991PTC052504
700048,North 24 Parganas,Kolkata East,Patipukur S.O,SHRESHTHA RESOURCES PVT LTD,U19129WB1991PTC052505,"58 S K DEB ROAD   , KOLKATA, West Bengal, India - 700048  KOLKATA West Bengal 700048 India",https://www.zaubacorp.com/SHRESHTHA-RESOURCES-PVT-LTD-U19129WB1991PTC052505
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,PITESBURG SPICES PVT LTD,U19129WB1991PTC052593,"1A KUSTIA ROAD TILJALA   , KOLKATA, West Bengal, India - 700039  KOLKATA West Bengal 700039 India",https://www.zaubacorp.com/PITESBURG-SPICES-PVT-LTD-U19129WB1991PTC052593
700066,Kolkata,Calcutta South,Bidhangarh S.O,J M GLOBAL EQUITIES PRIVATE LIMITED,U19129WB1991PTC052594,"A-2-24, New Santoshpur 1st floor, Rail line Road,   , KOLKATA, West Bengal, India - 700066  KOLKATA West Bengal 700066 India",https://www.zaubacorp.com/J-M-GLOBAL-EQUITIES-PRIVATE-LIMITED-U19129WB1991PTC052594
700111,North 24 Parganas,North Presidency,Ghola Bazar S.O,MIGNASTY BUSINESS PVT LTD,U19129WB1991PTC052788,"36A BENTINCK STREET   , KOLKATA., West Bengal, India - 700069  KOLKATA. West Bengal 700161 India",https://www.zaubacorp.com/MIGNASTY-BUSINESS-PVT-LTD-U19129WB1991PTC052788
700010,Kolkata,Kolkata East,Beleghata H.O,JAK LEATHERS & CHEMICALS PVT LTD.,U19129WB1992PTC054293,"75/25 BELIAGHATA MAIN ROAD   , KOLKATA, West Bengal, India - 700010  KOLKATA West Bengal 700010 India",https://www.zaubacorp.com/JAK-LEATHERS-AND-CHEMICALS-PVT-LTD-U19129WB1992PTC054293
700012,Kolkata,Kolkata Central,Bowbazar S.O (Kolkata),TEKSON FOOTWEAR PVT. LTD.,U19129WB1992PTC054646,"14/B CHATTAWALGAULLY   , KOLKATA, West Bengal, India - 700012  KOLKATA West Bengal 700012 India",https://www.zaubacorp.com/TEKSON-FOOTWEAR-PVT-LTD-U19129WB1992PTC054646
700010,Kolkata,Kolkata East,Beleghata H.O,SREE EXPORTS PVT. LTD.,U19129WB1992PTC056828,"17A SURY 3RD LANE   , CALCUTTA, West Bengal, India - 700010  CALCUTTA West Bengal 700010 India",https://www.zaubacorp.com/SREE-EXPORTS-PVT-LTD-U19129WB1992PTC056828
700073,Kolkata,Kolkata Central,Chittaranjan Avenue S.O (Kolkata),NAYAN TEXNO PVT. LTD.,U19129WB1993PTC058586,"16B SHAKESPEARE SARANI   , KOLKATA, West Bengal, India - 700073  KOLKATA West Bengal 700073 India",https://www.zaubacorp.com/NAYAN-TEXNO-PVT-LTD-U19129WB1993PTC058586
700014,Kolkata,Kolkata Central,Asylum Lane S.O,MRH LEATHER GOODS PVT LTD,U19129WB1993PTC058799,"20A GOPE LANE   , KOLKATA, West Bengal, India - 700014  KOLKATA West Bengal 700014 India",https://www.zaubacorp.com/MRH-LEATHER-GOODS-PVT-LTD-U19129WB1993PTC058799
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,METROPOLI FASHIONS PVT. LTD.,U19129WB1993PTC059502,"5 TILJALA ROADP S TILJALA   , KOLKATA, West Bengal, India - 700039  KOLKATA West Bengal 700039 India",https://www.zaubacorp.com/METROPOLI-FASHIONS-PVT-LTD-U19129WB1993PTC059502
700028,Kolkata,Kolkata North,Dumdum S.O,SUNILI LEATHERN PVT. LTD,U19129WB1993PTC059604,"54 MANDIR ROADDUM DUM CANT   , KOLKATA, West Bengal, India - 700028  KOLKATA West Bengal 700028 India",https://www.zaubacorp.com/SUNILI-LEATHERN-PVT-LTD-U19129WB1993PTC059604
700066,Kolkata,Calcutta South,Bidhangarh S.O,TREZA EXIM PVT LTD,U19129WB1993PTC060360,"B2-24/ NEW , Lalabagan C.M.D.A. Road (KALI NAGAR) P.O. BIDHANGARH,   , KOLKATA, West Bengal, India - 700066  KOLKATA West Bengal 700066 India",https://www.zaubacorp.com/TREZA-EXIM-PVT-LTD-U19129WB1993PTC060360
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,CALCUTTA TANNERIES DEVELOPMENT COMPANY L TD.,U19129WB1994PLC063413,"6 NEW TANGRA RD   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/CALCUTTA-TANNERIES-DEVELOPMENT-COMPANY-L-TD-U19129WB1994PLC063413
700091,North 24 Parganas,Kolkata East,Bidhan Nagar CK Market S.O,AJK MANUFACTURERS & EXPORTERS PVT. LTD.,U19129WB1994PTC061479,"FE 458 SECTOR III SALT LAKE BIDHANNAGAR   , KOLKATA, West Bengal, India - 700091  KOLKATA West Bengal 700091 India",https://www.zaubacorp.com/AJK-MANUFACTURERS-AND-EXPORTERS-PVT-LTD-U19129WB1994PTC061479
700016,Kolkata,Kolkata Central,Elliot Road S.O,SREE LEATHERS PVT LTD,U19129WB1994PTC062800,"6 TOTTEE LANE   , KOLKATA, West Bengal, India - 700016  KOLKATA West Bengal 700016 India",https://www.zaubacorp.com/SREE-LEATHERS-PVT-LTD-U19129WB1994PTC062800
700016,Kolkata,Kolkata Central,Elliot Road S.O,WARIDHI INTERNATIONAL LTD.,U19129WB1995PLC073848,"3,WOOD STREET   , KOLKATA, West Bengal, India - 700016  KOLKATA West Bengal 700016 India",https://www.zaubacorp.com/WARIDHI-INTERNATIONAL-LTD-U19129WB1995PLC073848
700084,South 24 Parganas,South Presidency,Garia Garden S.O,HIDE POLYFIL PVT. LTD.,U19129WB1995PTC067612,"SRINAGAR MAIN ROADGARIA   , KOLKATA, West Bengal, India - 700084  KOLKATA West Bengal 700084 India",https://www.zaubacorp.com/HIDE-POLYFIL-PVT-LTD-U19129WB1995PTC067612
700015,Kolkata,Kolkata East,Sales Tax Building S.O,LEDER CHEMISCHE PVT. LTD.,U19129WB1995PTC068026,"49 DEBENDRA CH DEY ROAD  , Kolkata, West Bengal, India - 700015  Kolkata West Bengal 700015 India",https://www.zaubacorp.com/LEDER-CHEMISCHE-PVT-LTD-U19129WB1995PTC068026
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,ORBIT LEATHERS PVT.LTD.,U19129WB1995PTC071074,"11A, NEW TANGRA ROAD   , KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/ORBIT-LEATHERS-PVT-LTD-U19129WB1995PTC071074
700106,North 24 Parganas,Kolkata East,Bidhan Nagar IB Market S.O,BAGARIA LEASING PVT LTD,U19129WB1995PTC071895,"FE-83, NORTH FACE SECTOR - III, SALT LAKE CITY   , KOLKATA, West Bengal, India - 700106  KOLKATA West Bengal 700106 India",https://www.zaubacorp.com/BAGARIA-LEASING-PVT-LTD-U19129WB1995PTC071895
700059,North 24 Parganas,Kolkata East,Arjunpur B.O,AMMA LEATHER PVT LTD,U19129WB1995PTC072390,"PUSHPABATIKA APPARMENTSP O- ASWINI NAGAR   , KOLKATA, West Bengal, India - 700059  KOLKATA West Bengal 700059 India",https://www.zaubacorp.com/AMMA-LEATHER-PVT-LTD-U19129WB1995PTC072390
